transaction_id,date,customer_id,product,quantity,amount
3783,2024-06-11,CUST0345,Gadget X,13,229.04
3784,2024-03-08,CUST0302,Widget C,10,168.73
3785,2024-07-17,CUST0395,Gadget X,13,205.42
3786,2024-10-18,CUST0100,Tool Pro,17,410.79
3787,2024-08-03,CUST0267,Gadget X,14,458.99
3788,2024-07-06,CUST0173,Widget C,16,141.74
3789,2024-10-06,CUST0347,Tool Lite,15,313.12
3790,2024-12-15,CUST0354,Gadget X,11,30.56
3791,2024-03-29,CUST0093,Gadget X,5,311.44
3792,2024-08-29,CUST0161,Widget A,10,189.97
3793,2024-02-07,CUST0281,Gadget Y,1,285.23
3794,2024-01-09,CUST0006,Tool Pro,3,105.38
3795,2024-10-27,CUST0345,Widget C,9,215.65
3796,2024-02-04,CUST0005,Widget C,18,109.13
3797,2024-01-08,CUST0426,Tool Pro,10,281.44
3798,2024-05-14,CUST0035,Widget B,7,195.18
3799,2024-04-20,CUST0007,Tool Pro,20,365.55
3800,2024-01-21,CUST0211,Tool Lite,20,286.65
3801,2024-01-31,CUST0051,Gadget Y,3,208.58
3802,2024-07-22,CUST0269,Gadget X,2,200.32
3803,2024-09-16,CUST0054,Widget A,14,234.97
3804,2024-05-26,CUST0351,Widget B,5,17.56
3805,2024-11-17,CUST0229,Widget C,5,124.7
3806,2024-12-30,CUST0180,Tool Lite,16,222.39
3807,2024-09-13,CUST0113,Tool Lite,6,282.16
3808,2024-07-31,CUST0372,Gadget Y,8,449.88
3809,2024-08-04,CUST0146,Tool Lite,13,287.22
3810,2024-12-25,CUST0129,Tool Lite,6,241.51
3811,2024-07-24,CUST0099,Widget A,14,497.55
3812,2024-02-12,CUST0018,Tool Lite,13,333.6
3813,2024-11-23,CUST0013,Tool Pro,19,247.79
3814,2024-10-01,CUST0318,Widget C,7,311.04
3815,2024-10-02,CUST0048,Gadget X,8,188.4
3816,2024-11-11,CUST0030,Tool Pro,12,191.79
3817,2024-03-19,CUST0481,Widget B,3,299.77
3818,2024-05-22,CUST0305,Gadget Y,8,98.5
3819,2024-02-12,CUST0337,Widget B,9,232.23
3820,2024-06-07,CUST0458,Gadget X,5,47.99
3821,2024-02-10,CUST0428,Tool Pro,13,232.69
3822,2024-09-18,CUST0112,Gadget X,4,194.76
3823,2024-04-14,CUST0487,Widget C,19,349.67
3824,2024-03-20,CUST0307,Widget B,5,126.01
3825,2024-10-01,CUST0327,Widget B,7,20.92
3826,2024-06-16,CUST0063,Widget B,15,52.62
3827,2024-07-19,CUST0363,Tool Lite,5,221.49
3828,2024-10-27,CUST0491,Tool Pro,9,353.76
3829,2024-11-20,CUST0062,Widget B,11,494.24
3830,2024-11-28,CUST0045,Tool Pro,1,232.73
3831,2024-12-14,CUST0439,Tool Pro,4,482.06
3832,2024-11-25,CUST0310,Widget A,17,265.77
3833,2024-02-03,CUST0067,Widget C,10,283.94
3834,2024-06-07,CUST0193,Tool Pro,17,437.61
3835,2024-12-23,CUST0337,Tool Lite,4,196.27
3836,2024-08-11,CUST0392,Gadget Y,20,158.34
3837,2024-05-02,CUST0461,Widget A,16,48.54
3838,2024-01-30,CUST0332,Tool Pro,8,428.84
3839,2024-05-05,CUST0290,Tool Lite,15,382.92
3840,2024-02-14,CUST0412,Tool Lite,10,490.4
3841,2024-08-10,CUST0496,Widget B,4,290.1
3842,2024-02-29,CUST0095,Gadget X,18,467.92
3843,2024-08-20,CUST0459,Gadget X,20,470.97
3844,2024-11-09,CUST0057,Tool Pro,15,394.14
3845,2024-11-07,CUST0357,Tool Lite,5,186.99
3846,2024-01-29,CUST0095,Widget B,3,260.14
3847,2024-06-07,CUST0130,Widget A,11,486.04
3848,2024-12-07,CUST0151,Widget A,9,67.71
3849,2024-12-02,CUST0240,Widget C,2,248.46
3850,2024-03-30,CUST0339,Gadget X,13,152.49
3851,2024-03-02,CUST0480,Widget B,9,54.2
3852,2024-01-07,CUST0039,Widget A,4,376.5
3853,2024-12-28,CUST0328,Widget A,15,249.26
3854,2024-03-11,CUST0233,Gadget Y,14,198.7
3855,2024-12-25,CUST0473,Tool Pro,19,100.59
3856,2024-01-06,CUST0142,Widget C,6,46.57
3857,2024-03-24,CUST0394,Gadget Y,16,275.49
3858,2024-09-11,CUST0219,Gadget X,10,400.64
3859,2024-06-26,CUST0355,Widget B,8,326.04
3860,2024-09-24,CUST0463,Tool Pro,17,80.88
3861,2024-09-21,CUST0342,Tool Pro,4,55.03
3862,2024-05-12,CUST0395,Gadget X,3,359.26
3863,2024-03-26,CUST0395,Widget B,20,207.38
3864,2024-07-09,CUST0166,Widget A,20,77.51
3865,2024-03-05,CUST0132,Widget A,12,140.47
3866,2024-05-17,CUST0083,Widget B,8,89.73
3867,2024-03-01,CUST0400,Gadget X,16,305.55
3868,2024-01-16,CUST0038,Gadget X,14,243.99
3869,2024-06-20,CUST0142,Widget C,14,260.99
3870,2024-08-07,CUST0398,Tool Pro,2,46.48
3871,2024-05-19,CUST0032,Gadget Y,4,36.16
3872,2024-09-25,CUST0196,Widget B,9,356.5
3873,2024-02-02,CUST0199,Tool Pro,9,497.89
3874,2024-05-14,CUST0171,Tool Pro,9,443.1
3875,2024-12-30,CUST0031,Gadget X,17,363.29
3876,2024-10-22,CUST0133,Tool Lite,11,189.56
3877,2024-11-17,CUST0490,Tool Pro,14,458.96
3878,2024-02-09,CUST0417,Tool Lite,9,61.57
3879,2024-09-11,CUST0136,Tool Pro,12,281.24
3880,2024-08-21,CUST0092,Tool Pro,3,343.7
3881,2024-09-18,CUST0226,Widget A,1,192.7
3882,2024-07-03,CUST0036,Tool Lite,4,418.39
3883,2024-01-29,CUST0252,Gadget X,16,32.23
3884,2024-09-12,CUST0476,Tool Lite,8,223.21
3885,2024-10-17,CUST0103,Tool Lite,19,257.84
3886,2024-03-26,CUST0313,Tool Pro,16,11.41
3887,2024-07-07,CUST0202,Gadget X,8,293.21
3888,2024-03-21,CUST0092,Widget C,19,71.9
3889,2024-05-10,CUST0331,Tool Pro,14,436.13
3890,2024-02-22,CUST0252,Tool Pro,9,253.5
3891,2024-10-20,CUST0056,Gadget X,4,10.03
3892,2024-12-11,CUST0074,Widget C,16,291.52
3893,2024-02-29,CUST0277,Widget A,18,469.67
3894,2024-04-26,CUST0394,Widget A,20,34.39
3895,2024-09-17,CUST0221,Widget A,19,319.74
3896,2024-01-02,CUST0112,Widget A,13,117.58
3897,2024-01-23,CUST0315,Widget A,20,355.02
3898,2024-01-07,CUST0330,Gadget X,17,177.66
3899,2024-05-05,CUST0055,Tool Pro,13,144.8
3900,2024-01-24,CUST0468,Tool Pro,2,35.89
3901,2024-08-29,CUST0227,Gadget Y,20,94.12
3902,2024-07-05,CUST0367,Widget B,4,415.37
3903,2024-07-15,CUST0133,Widget A,19,146.44
3904,2024-03-17,CUST0053,Gadget Y,4,433.61
3905,2024-04-01,CUST0018,Gadget Y,19,496.02
3906,2024-01-19,CUST0038,Gadget Y,4,256.52
3907,2024-10-10,CUST0037,Gadget X,4,460.58
3908,2024-12-31,CUST0293,Widget C,8,309.4
3909,2024-12-01,CUST0373,Tool Pro,12,444.84
3910,2024-08-02,CUST0129,Tool Pro,19,443.88
3911,2024-04-24,CUST0398,Widget A,20,147.2
3912,2024-06-13,CUST0229,Tool Lite,14,38.62
3913,2024-05-07,CUST0010,Gadget Y,13,247.88
3914,2024-08-01,CUST0460,Widget B,2,329.46
3915,2024-06-12,CUST0255,Gadget X,12,457.08
3916,2024-05-18,CUST0077,Gadget X,15,263.19
3917,2024-02-09,CUST0335,Tool Pro,15,88.85
3918,2024-10-19,CUST0328,Tool Pro,19,138.29
3919,2024-07-09,CUST0001,Gadget X,17,231.79
3920,2024-03-02,CUST0478,Widget C,2,54.14
3921,2024-09-14,CUST0020,Gadget Y,13,496.91
3922,2024-12-10,CUST0341,Widget B,14,45.52
3923,2024-01-27,CUST0200,Widget A,1,471.38
3924,2024-04-01,CUST0137,Widget C,7,275.7
3925,2024-04-24,CUST0078,Widget A,19,466.3
3926,2024-09-21,CUST0359,Tool Pro,6,388.49
3927,2024-01-24,CUST0169,Tool Lite,1,13.06
3928,2024-07-24,CUST0464,Tool Lite,11,42.3
3929,2024-02-05,CUST0201,Gadget Y,4,395.29
3930,2024-08-26,CUST0295,Widget B,10,472.06
3931,2024-05-24,CUST0002,Gadget X,14,324.33
3932,2024-06-08,CUST0264,Tool Lite,1,379.0
3933,2024-06-16,CUST0363,Tool Pro,15,38.91
3934,2024-02-14,CUST0482,Widget A,9,66.92
3935,2024-10-10,CUST0395,Gadget X,12,192.18
3936,2024-08-21,CUST0252,Gadget Y,12,10.5
3937,2024-01-05,CUST0245,Tool Lite,12,97.22
3938,2024-07-07,CUST0224,Gadget Y,8,237.27
3939,2024-04-12,CUST0207,Tool Lite,9,405.56
3940,2024-05-29,CUST0433,Tool Lite,15,490.72
3941,2024-10-15,CUST0373,Gadget Y,2,331.9
3942,2024-06-04,CUST0400,Gadget X,11,164.34
3943,2024-11-14,CUST0416,Widget A,15,219.43
3944,2024-05-04,CUST0403,Gadget Y,9,376.29
3945,2024-08-25,CUST0036,Tool Lite,6,31.37
3946,2024-07-07,CUST0277,Gadget Y,7,187.74
3947,2024-10-29,CUST0116,Gadget Y,18,474.03
3948,2024-09-09,CUST0002,Tool Pro,18,432.48
3949,2024-04-10,CUST0197,Tool Lite,11,225.89
3950,2024-10-06,CUST0489,Tool Lite,13,412.2
3951,2024-05-05,CUST0353,Tool Pro,12,76.72
3952,2024-03-18,CUST0419,Widget A,6,31.49
3953,2024-01-04,CUST0400,Tool Lite,16,236.56
3954,2024-07-28,CUST0247,Tool Lite,3,406.73
3955,2024-01-13,CUST0063,Widget B,11,300.89
3956,2024-04-29,CUST0291,Tool Pro,12,343.44
3957,2024-10-04,CUST0275,Widget A,20,12.26
3958,2024-06-26,CUST0479,Widget B,18,247.09
3959,2024-11-21,CUST0184,Tool Lite,8,453.96
3960,2024-12-21,CUST0171,Gadget Y,11,416.69
3961,2024-01-05,CUST0350,Tool Pro,10,330.29
3962,2024-06-20,CUST0156,Widget B,4,439.86
3963,2024-01-01,CUST0206,Widget A,3,291.26
3964,2024-12-02,CUST0029,Gadget Y,13,163.01
3965,2024-07-11,CUST0324,Gadget X,11,358.57
3966,2024-06-06,CUST0491,Tool Lite,20,352.57
3967,2024-02-23,CUST0332,Widget C,16,121.23
3968,2024-04-15,CUST0047,Widget A,6,326.47
3969,2024-09-28,CUST0188,Widget A,13,400.75
3970,2024-05-01,CUST0274,Widget B,7,265.73
3971,2024-08-02,CUST0437,Gadget Y,9,212.47
3972,2024-09-08,CUST0492,Widget B,16,282.11
3973,2024-01-31,CUST0175,Tool Pro,12,114.54
3974,2024-03-13,CUST0042,Widget B,11,430.16
3975,2024-12-30,CUST0431,Widget A,15,178.86
3976,2024-05-23,CUST0236,Gadget Y,12,301.64
3977,2024-02-17,CUST0390,Widget C,6,146.72
3978,2024-01-23,CUST0393,Tool Lite,6,241.39
3979,2024-04-28,CUST0149,Tool Lite,11,66.63
3980,2024-09-23,CUST0332,Widget A,1,419.8
3981,2024-07-30,CUST0104,Widget A,4,53.16
3982,2024-12-24,CUST0091,Widget A,7,315.96
3983,2024-07-09,CUST0284,Gadget Y,19,363.27
3984,2024-08-22,CUST0021,Widget C,10,463.59
3985,2024-02-13,CUST0496,Widget C,17,488.93
3986,2024-10-24,CUST0197,Gadget Y,18,109.07
3987,2024-02-18,CUST0339,Widget B,10,162.32
3988,2024-09-15,CUST0098,Gadget X,18,273.83
3989,2024-03-09,CUST0154,Tool Pro,18,114.48
3990,2024-11-22,CUST0357,Widget A,6,387.55
3991,2024-07-20,CUST0200,Widget B,13,388.99
3992,2024-02-08,CUST0459,Widget C,20,27.41
3993,2024-10-30,CUST0055,Widget A,3,172.82
3994,2024-10-17,CUST0323,Gadget Y,7,85.33
3995,2024-02-01,CUST0353,Tool Lite,3,389.59
3996,2024-08-10,CUST0184,Widget C,3,335.35
3997,2024-12-05,CUST0250,Tool Pro,20,207.61
3998,2024-03-07,CUST0044,Gadget Y,13,345.46
3999,2024-05-01,CUST0454,Gadget X,9,43.67
4000,2024-05-29,CUST0324,Widget B,5,447.28
4001,2024-05-13,CUST0225,Gadget Y,11,114.53
4002,2024-06-10,CUST0377,Gadget X,18,442.01
4003,2024-07-20,CUST0098,Tool Pro,12,397.43
4004,2024-12-24,CUST0072,Widget C,13,186.37
4005,2024-06-16,CUST0019,Gadget Y,5,135.46
4006,2024-06-11,CUST0099,Widget C,13,384.33
4007,2024-08-19,CUST0013,Gadget Y,4,413.69
4008,2024-05-19,CUST0369,Gadget Y,10,175.32
4009,2024-04-29,CUST0304,Gadget Y,20,460.01
4010,2024-02-08,CUST0123,Widget B,19,216.13
4011,2024-04-13,CUST0251,Tool Pro,3,39.63
4012,2024-03-10,CUST0200,Widget A,11,432.4
4013,2024-10-26,CUST0033,Tool Pro,8,489.72
4014,2024-02-25,CUST0406,Tool Lite,15,223.36
4015,2024-03-20,CUST0277,Widget A,2,375.21
4016,2024-02-24,CUST0330,Widget B,8,229.42
4017,2024-03-25,CUST0158,Widget A,18,298.26
4018,2024-08-18,CUST0256,Widget B,5,117.32
4019,2024-08-26,CUST0274,Widget B,9,361.7
4020,2024-06-09,CUST0495,Widget C,1,133.17
4021,2024-07-27,CUST0428,Tool Lite,16,156.79
4022,2024-03-02,CUST0416,Tool Lite,8,275.55
4023,2024-10-01,CUST0231,Widget B,8,105.66
4024,2024-07-02,CUST0495,Widget B,8,158.78
4025,2024-04-16,CUST0009,Gadget Y,8,96.67
4026,2024-08-19,CUST0019,Gadget Y,15,402.1
4027,2024-06-06,CUST0174,Widget B,7,197.49
4028,2024-08-25,CUST0029,Gadget Y,5,490.88
4029,2024-05-15,CUST0173,Widget C,1,454.8
4030,2024-03-02,CUST0404,Widget C,10,484.83
4031,2024-02-16,CUST0370,Widget B,8,155.98
4032,2024-03-21,CUST0022,Tool Pro,1,458.35
4033,2024-12-17,CUST0208,Gadget Y,20,274.69
4034,2024-06-04,CUST0061,Gadget X,16,172.12
4035,2024-12-26,CUST0109,Widget A,15,36.01
4036,2024-12-22,CUST0414,Gadget Y,14,409.99
4037,2024-11-04,CUST0335,Widget C,18,464.24
4038,2024-01-21,CUST0342,Widget C,18,355.3
4039,2024-04-20,CUST0268,Gadget X,19,202.8
4040,2024-06-16,CUST0235,Tool Pro,7,230.0
4041,2024-03-16,CUST0482,Widget B,14,174.43
4042,2024-02-16,CUST0348,Gadget X,6,49.23
4043,2024-12-30,CUST0446,Gadget X,17,480.85
4044,2024-05-07,CUST0448,Widget A,19,88.13
4045,2024-07-01,CUST0275,Widget C,13,286.64
4046,2024-07-21,CUST0077,Tool Pro,19,367.3
4047,2024-09-19,CUST0380,Gadget X,13,14.77
4048,2024-01-26,CUST0297,Tool Pro,9,26.67
4049,2024-12-12,CUST0120,Widget B,12,469.09
4050,2024-06-02,CUST0474,Gadget Y,9,452.13
4051,2024-05-13,CUST0037,Widget B,14,169.03
4052,2024-03-30,CUST0019,Widget A,12,30.83
4053,2024-01-16,CUST0377,Tool Pro,12,318.18
4054,2024-07-26,CUST0073,Tool Pro,8,161.64
4055,2024-08-19,CUST0251,Widget C,11,23.5
4056,2024-10-11,CUST0335,Tool Pro,18,495.16
4057,2024-10-08,CUST0010,Tool Pro,12,59.84
4058,2024-05-07,CUST0242,Tool Pro,3,124.45
4059,2024-02-18,CUST0465,Widget B,5,476.01
4060,2024-08-24,CUST0471,Tool Pro,11,498.42
4061,2024-02-22,CUST0317,Widget C,8,236.72
4062,2024-03-12,CUST0024,Gadget Y,18,258.68
4063,2024-03-03,CUST0125,Tool Pro,19,200.07
4064,2024-01-07,CUST0360,Tool Pro,5,304.5
4065,2024-02-01,CUST0333,Tool Lite,4,346.47
4066,2024-04-23,CUST0067,Gadget Y,17,79.74
4067,2024-03-07,CUST0008,Gadget Y,16,404.67
4068,2024-04-11,CUST0089,Widget B,18,355.04
4069,2024-07-24,CUST0324,Gadget X,11,228.14
4070,2024-07-09,CUST0026,Tool Lite,4,200.64
4071,2024-12-17,CUST0464,Widget B,20,346.5
4072,2024-11-18,CUST0158,Widget C,8,96.8
4073,2024-11-26,CUST0421,Tool Lite,12,320.58
4074,2024-02-13,CUST0407,Gadget X,18,209.0
4075,2024-10-25,CUST0050,Gadget X,8,314.28
4076,2024-10-27,CUST0234,Widget A,15,460.49
4077,2024-05-12,CUST0313,Gadget Y,9,164.41
4078,2024-02-08,CUST0088,Widget B,19,460.76
4079,2024-01-12,CUST0428,Widget A,2,141.34
4080,2024-02-03,CUST0303,Widget C,15,470.84
4081,2024-04-11,CUST0033,Widget A,20,344.47
4082,2024-11-26,CUST0419,Gadget Y,15,499.12
4083,2024-08-15,CUST0419,Widget A,16,447.55
4084,2024-03-06,CUST0055,Tool Pro,19,336.76
4085,2024-02-17,CUST0059,Gadget Y,14,99.3
4086,2024-06-18,CUST0255,Gadget X,3,451.55
4087,2024-03-03,CUST0305,Widget A,6,394.62
4088,2024-01-22,CUST0410,Widget C,1,451.05
4089,2024-08-24,CUST0316,Tool Pro,18,185.1
4090,2024-01-26,CUST0113,Widget A,15,481.37
4091,2024-03-27,CUST0033,Widget C,18,15.18
4092,2024-10-20,CUST0412,Widget C,2,431.37
4093,2024-08-09,CUST0104,Tool Lite,12,382.18
4094,2024-07-21,CUST0219,Widget C,16,352.82
4095,2024-09-11,CUST0173,Widget B,5,34.88
4096,2024-01-16,CUST0416,Tool Lite,3,166.56
4097,2024-07-14,CUST0428,Tool Lite,12,175.26
4098,2024-12-15,CUST0378,Widget B,3,432.78
4099,2024-08-06,CUST0348,Widget C,9,465.95
4100,2024-03-29,CUST0206,Widget A,19,454.19
4101,2024-06-30,CUST0167,Widget A,9,180.04
4102,2024-04-19,CUST0062,Gadget X,1,400.99
4103,2024-04-05,CUST0500,Widget B,20,346.33
4104,2024-05-20,CUST0351,Gadget X,16,298.22
4105,2024-05-23,CUST0295,Widget A,14,225.68
4106,2024-08-16,CUST0280,Tool Lite,5,446.39
4107,2024-03-17,CUST0071,Widget A,13,176.49
4108,2024-01-18,CUST0165,Widget B,7,224.65
4109,2024-11-10,CUST0429,Gadget Y,15,31.47
4110,2024-11-13,CUST0494,Tool Pro,10,419.03
4111,2024-11-11,CUST0407,Widget C,18,58.95
4112,2024-05-05,CUST0110,Gadget Y,10,227.04
4113,2024-11-27,CUST0392,Tool Lite,11,103.72
4114,2024-05-31,CUST0024,Tool Lite,8,73.28
4115,2024-09-12,CUST0304,Gadget X,19,301.53
4116,2024-07-29,CUST0089,Widget A,17,34.26
4117,2024-10-08,CUST0172,Gadget Y,14,183.39
4118,2024-09-02,CUST0033,Widget C,5,374.15
4119,2024-02-01,CUST0062,Tool Pro,18,340.29
4120,2024-02-14,CUST0141,Gadget Y,19,325.52
4121,2024-05-23,CUST0073,Tool Lite,11,457.59
4122,2024-07-15,CUST0388,Widget C,1,336.55
4123,2024-03-11,CUST0213,Gadget Y,20,416.32
4124,2024-08-02,CUST0087,Widget C,2,33.59
4125,2024-04-12,CUST0357,Gadget Y,12,491.46
4126,2024-11-25,CUST0190,Widget A,19,151.04
4127,2024-09-26,CUST0284,Widget A,4,341.99
4128,2024-05-07,CUST0085,Widget B,3,115.95
4129,2024-11-18,CUST0225,Widget C,20,158.99
4130,2024-10-05,CUST0125,Tool Lite,3,363.47
4131,2024-01-10,CUST0474,Gadget X,17,109.6
4132,2024-07-14,CUST0298,Widget B,14,449.66
4133,2024-12-31,CUST0021,Widget C,6,68.07
4134,2024-07-02,CUST0069,Tool Lite,7,145.94
4135,2024-09-02,CUST0052,Tool Pro,8,71.77
4136,2024-10-05,CUST0406,Tool Pro,20,25.4
4137,2024-09-05,CUST0434,Tool Lite,6,115.11
4138,2024-06-25,CUST0324,Gadget Y,6,32.35
4139,2024-10-16,CUST0314,Gadget Y,1,309.67
4140,2024-09-14,CUST0193,Gadget Y,16,486.43
4141,2024-06-13,CUST0399,Tool Lite,4,149.26
4142,2024-07-17,CUST0081,Gadget X,11,45.28
4143,2024-05-18,CUST0009,Gadget X,3,156.95
4144,2024-04-02,CUST0451,Gadget Y,4,310.58
4145,2024-01-14,CUST0250,Widget B,13,55.96
4146,2024-06-12,CUST0042,Widget C,19,118.48
4147,2024-11-01,CUST0004,Widget A,13,330.43
4148,2024-04-22,CUST0004,Tool Pro,14,441.45
4149,2024-01-16,CUST0092,Gadget Y,13,312.13
4150,2024-05-23,CUST0475,Tool Pro,16,95.39
4151,2024-01-30,CUST0046,Widget B,5,277.27
4152,2024-08-29,CUST0362,Tool Pro,11,179.59
4153,2024-09-28,CUST0334,Widget B,6,377.52
4154,2024-07-02,CUST0304,Widget B,4,455.56
4155,2024-10-26,CUST0455,Gadget X,10,346.15
4156,2024-04-29,CUST0146,Gadget Y,12,176.83
4157,2024-03-22,CUST0214,Tool Pro,6,32.4
4158,2024-02-21,CUST0356,Widget C,14,200.08
4159,2024-05-06,CUST0414,Widget A,9,26.3
4160,2024-12-02,CUST0406,Tool Pro,16,209.7
4161,2024-05-03,CUST0396,Tool Pro,3,248.58
4162,2024-05-16,CUST0244,Widget C,6,470.88
4163,2024-09-30,CUST0355,Tool Pro,9,16.39
4164,2024-01-29,CUST0065,Tool Lite,13,19.42
4165,2024-04-22,CUST0106,Widget B,7,289.88
4166,2024-10-21,CUST0074,Tool Pro,8,472.02
4167,2024-07-17,CUST0328,Gadget Y,12,455.33
4168,2024-06-30,CUST0139,Gadget X,3,278.27
4169,2024-03-29,CUST0268,Tool Pro,11,46.11
4170,2024-03-31,CUST0231,Gadget X,15,199.56
4171,2024-05-01,CUST0211,Widget B,4,225.22
4172,2024-10-30,CUST0123,Gadget X,17,138.76
4173,2024-06-11,CUST0481,Widget C,9,391.36
4174,2024-12-23,CUST0090,Tool Lite,1,448.76
4175,2024-07-02,CUST0313,Gadget X,20,498.1
4176,2024-10-29,CUST0355,Gadget Y,2,255.47
4177,2024-01-15,CUST0020,Widget C,18,350.25
4178,2024-12-26,CUST0306,Widget C,2,71.4
4179,2024-12-24,CUST0093,Gadget X,12,445.98
4180,2024-06-29,CUST0368,Gadget Y,4,116.72
4181,2024-10-17,CUST0256,Tool Pro,6,104.98
4182,2024-10-15,CUST0314,Tool Lite,1,425.66
4183,2024-03-13,CUST0487,Widget B,17,160.31
4184,2024-10-15,CUST0046,Widget C,1,352.46
4185,2024-04-06,CUST0322,Tool Pro,1,493.41
4186,2024-09-09,CUST0424,Tool Lite,11,432.33
4187,2024-10-04,CUST0401,Widget A,13,20.05
4188,2024-06-07,CUST0155,Widget C,10,202.39
4189,2024-03-30,CUST0179,Gadget X,1,234.65
4190,2024-09-08,CUST0215,Tool Lite,19,381.79
4191,2024-01-20,CUST0003,Widget C,19,424.79
4192,2024-02-16,CUST0286,Tool Lite,12,173.75
4193,2024-01-29,CUST0121,Widget A,3,13.94
4194,2024-04-29,CUST0099,Tool Pro,6,88.73
4195,2024-11-04,CUST0061,Widget A,7,180.49
4196,2024-04-22,CUST0272,Widget A,20,15.42
4197,2024-01-11,CUST0049,Tool Pro,16,251.68
4198,2024-09-26,CUST0317,Widget B,6,492.83
4199,2024-09-01,CUST0186,Widget A,18,163.42
4200,2024-01-01,CUST0442,Widget B,7,73.7
4201,2024-06-18,CUST0390,Gadget Y,12,201.67
4202,2024-11-10,CUST0277,Widget A,4,150.08
4203,2024-04-13,CUST0260,Widget A,5,235.1
4204,2024-03-07,CUST0113,Tool Pro,20,134.84
4205,2024-06-23,CUST0238,Widget C,12,295.24
4206,2024-03-31,CUST0395,Gadget Y,19,317.59
4207,2024-06-14,CUST0321,Gadget X,6,334.13
4208,2024-01-31,CUST0338,Tool Lite,15,290.61
4209,2024-01-12,CUST0107,Tool Lite,6,391.76
4210,2024-03-16,CUST0142,Widget A,17,117.23
4211,2024-10-27,CUST0028,Gadget X,5,118.45
4212,2024-12-26,CUST0100,Tool Pro,15,172.2
4213,2024-03-13,CUST0058,Gadget Y,1,56.67
4214,2024-02-26,CUST0408,Tool Pro,20,17.46
4215,2024-09-26,CUST0077,Widget B,2,395.85
4216,2024-07-05,CUST0351,Gadget X,18,289.95
4217,2024-02-07,CUST0433,Gadget X,4,325.14
4218,2024-07-10,CUST0496,Gadget Y,10,447.25
4219,2024-12-26,CUST0467,Tool Pro,10,421.08
4220,2024-12-05,CUST0243,Tool Pro,4,32.73
4221,2024-07-21,CUST0255,Gadget Y,12,129.7
4222,2024-10-27,CUST0091,Tool Pro,6,322.23
4223,2024-02-21,CUST0082,Widget A,19,479.95
4224,2024-06-21,CUST0344,Gadget X,17,282.34
4225,2024-06-03,CUST0473,Widget A,6,212.86
4226,2024-06-14,CUST0023,Gadget Y,4,134.11
4227,2024-03-10,CUST0028,Widget B,16,16.83
4228,2024-03-21,CUST0331,Tool Lite,7,444.34
4229,2024-08-11,CUST0187,Tool Pro,20,67.16
4230,2024-11-23,CUST0146,Widget A,5,198.17
4231,2024-09-06,CUST0108,Tool Pro,20,227.6
4232,2024-11-28,CUST0223,Gadget X,11,399.34
4233,2024-06-11,CUST0129,Tool Pro,15,311.97
4234,2024-03-30,CUST0172,Gadget Y,18,13.18
4235,2024-12-28,CUST0316,Tool Pro,13,449.23
4236,2024-10-14,CUST0413,Widget C,15,173.91
4237,2024-12-21,CUST0456,Widget B,4,487.89
4238,2024-11-10,CUST0389,Tool Pro,18,456.93
4239,2024-07-01,CUST0233,Tool Pro,3,173.7
4240,2024-04-24,CUST0023,Tool Lite,11,439.46
4241,2024-12-06,CUST0054,Gadget Y,8,285.66
4242,2024-10-28,CUST0380,Tool Pro,12,397.08
4243,2024-03-30,CUST0027,Gadget Y,5,276.08
4244,2024-07-12,CUST0474,Widget A,8,168.41
4245,2024-06-06,CUST0276,Gadget Y,16,287.14
4246,2024-12-18,CUST0091,Gadget X,7,101.17
4247,2024-05-30,CUST0081,Widget B,13,93.79
4248,2024-03-06,CUST0403,Tool Pro,2,371.1
4249,2024-03-31,CUST0015,Tool Lite,12,387.82
4250,2024-01-01,CUST0249,Gadget Y,2,162.73
4251,2024-12-25,CUST0264,Widget B,16,203.67
4252,2024-10-20,CUST0060,Widget B,19,123.16
4253,2024-07-19,CUST0037,Widget A,4,423.15
4254,2024-10-17,CUST0459,Widget C,17,215.35
4255,2024-01-17,CUST0121,Tool Lite,3,404.01
4256,2024-04-03,CUST0370,Widget B,11,97.8
4257,2024-11-04,CUST0228,Gadget Y,17,14.15
4258,2024-06-11,CUST0304,Widget C,19,350.17
4259,2024-11-09,CUST0297,Widget A,19,234.21
4260,2024-04-23,CUST0167,Gadget X,18,183.32
4261,2024-11-23,CUST0215,Gadget X,17,101.4
4262,2024-10-16,CUST0102,Gadget X,13,135.36
4263,2024-02-23,CUST0383,Widget B,18,491.82
4264,2024-09-11,CUST0347,Widget C,7,446.06
4265,2024-03-13,CUST0460,Widget A,10,350.5
4266,2024-06-18,CUST0167,Widget C,11,71.78
4267,2024-02-09,CUST0118,Tool Pro,5,454.59
4268,2024-05-01,CUST0399,Widget B,15,66.12
4269,2024-06-26,CUST0057,Tool Lite,7,402.57
4270,2024-06-12,CUST0167,Gadget Y,10,422.51
4271,2024-03-26,CUST0117,Tool Lite,14,120.57
4272,2024-11-21,CUST0051,Tool Lite,13,378.45
4273,2024-02-15,CUST0122,Tool Lite,14,13.0
4274,2024-12-28,CUST0378,Widget A,13,102.63
4275,2024-12-09,CUST0212,Widget C,3,353.21
4276,2024-11-23,CUST0446,Widget C,16,92.44
4277,2024-06-20,CUST0103,Gadget X,1,327.05
4278,2024-08-16,CUST0193,Widget C,16,307.92
4279,2024-01-06,CUST0457,Widget C,4,333.52
4280,2024-05-15,CUST0113,Widget B,11,43.09
